Date,Hour,MachineID,ProductID,LocationID,PlannedUnits,ActualUnits,DowntimeMinutes,DefectUnits
2025-03-21,22,M10,P05,L01,111,112,5,5
2025-03-21,23,M01,P03,L02,156,104,2,6
2025-03-21,23,M02,P05,L04,163,164,21,6
2025-03-21,23,M03,P02,L05,142,86,22,6
2025-03-21,23,M04,P05,L02,161,98,4,0
2025-03-21,23,M05,P03,L05,106,109,27,3
2025-03-21,23,M06,P03,L03,199,95,16,2
2025-03-21,23,M07,P02,L03,155,142,15,1
2025-03-21,23,M08,P03,L03,150,144,1,4
2025-03-21,23,M09,P04,L01,178,197,26,0
2025-03-21,23,M10,P03,L04,180,119,23,1
2025-03-21,24,M01,P05,L03,120,170,15,8
2025-03-21,24,M02,P04,L04,187,156,4,7
2025-03-21,24,M03,P02,L01,171,135,6,2
2025-03-21,24,M04,P02,L02,138,162,21,8
2025-03-21,24,M05,P05,L04,135,187,5,7
2025-03-21,24,M06,P01,L05,154,162,9,1
2025-03-21,24,M07,P05,L05,159,122,21,0
2025-03-21,24,M08,P03,L05,160,159,8,2
2025-03-21,24,M09,P03,L04,148,149,19,7
2025-03-21,24,M10,P04,L05,178,164,7,0
2025-03-22,1,M01,P02,L02,123,128,4,4
2025-03-22,1,M02,P04,L02,126,145,16,3
2025-03-22,1,M03,P03,L05,157,179,7,1
2025-03-22,1,M04,P02,L01,153,108,12,8
2025-03-22,1,M05,P03,L01,103,134,9,8
2025-03-22,1,M06,P01,L04,164,82,29,5
2025-03-22,1,M07,P04,L05,110,196,8,2
2025-03-22,1,M08,P05,L05,162,118,10,1
2025-03-22,1,M09,P01,L03,170,145,22,2
2025-03-22,1,M10,P04,L05,142,84,10,8
2025-03-22,2,M01,P05,L01,169,86,12,9
2025-03-22,2,M02,P04,L01,172,96,3,5
2025-03-22,2,M03,P03,L01,116,136,27,6
2025-03-22,2,M04,P05,L01,190,184,4,5
2025-03-22,2,M05,P02,L01,112,82,26,1
2025-03-22,2,M06,P05,L05,155,99,0,3
2025-03-22,2,M07,P02,L02,187,163,26,1
2025-03-22,2,M08,P04,L04,196,137,6,2
2025-03-22,2,M09,P03,L04,139,174,18,6
2025-03-22,2,M10,P02,L02,188,189,5,2
2025-03-22,3,M01,P04,L03,159,190,29,7
2025-03-22,3,M02,P03,L04,188,84,3,8
2025-03-22,3,M03,P05,L03,197,151,10,1
2025-03-22,3,M04,P05,L01,131,84,0,5
2025-03-22,3,M05,P03,L01,177,191,8,1
2025-03-22,3,M06,P04,L01,155,113,2,4
2025-03-22,3,M07,P02,L05,135,145,16,2
2025-03-22,3,M08,P05,L01,124,100,18,2
2025-03-22,3,M09,P04,L04,150,169,6,7
2025-03-22,3,M10,P05,L03,126,105,26,7
2025-03-22,4,M01,P02,L01,191,197,14,7
2025-03-22,4,M02,P02,L05,170,178,16,5
2025-03-22,4,M03,P01,L05,100,94,20,2
2025-03-22,4,M04,P04,L05,155,104,10,8
2025-03-22,4,M05,P01,L01,151,106,28,3
2025-03-22,4,M06,P01,L01,145,84,29,7
2025-03-22,4,M07,P05,L05,197,145,23,2
2025-03-22,4,M08,P02,L04,114,125,29,0
2025-03-22,4,M09,P03,L04,150,172,28,7
2025-03-22,4,M10,P03,L01,152,153,5,0
2025-03-22,5,M01,P02,L01,151,134,10,8
2025-03-22,5,M02,P02,L03,101,139,7,8
2025-03-22,5,M03,P05,L02,158,82,5,2
2025-03-22,5,M04,P03,L05,143,87,13,6
2025-03-22,5,M05,P01,L01,164,144,16,4
2025-03-22,5,M06,P04,L02,188,94,18,7
2025-03-22,5,M07,P01,L01,133,183,7,2
2025-03-22,5,M08,P03,L05,100,160,10,3
2025-03-22,5,M09,P01,L01,159,94,1,6
2025-03-22,5,M10,P05,L01,195,111,15,4
2025-03-22,6,M01,P02,L04,120,167,24,2
2025-03-22,6,M02,P01,L03,145,121,3,0
2025-03-22,6,M03,P04,L03,189,133,28,5
2025-03-22,6,M04,P02,L03,155,104,25,9
2025-03-22,6,M05,P03,L04,173,159,14,0
2025-03-22,6,M06,P01,L02,161,149,19,2
2025-03-22,6,M07,P03,L03,167,89,23,6
2025-03-22,6,M08,P01,L05,164,130,23,0
2025-03-22,6,M09,P04,L01,111,125,8,6
2025-03-22,6,M10,P01,L04,162,109,12,9
2025-03-22,7,M01,P05,L04,114,110,17,2
2025-03-22,7,M02,P05,L04,155,162,18,0
2025-03-22,7,M03,P02,L01,137,164,19,3
2025-03-22,7,M04,P01,L01,135,169,21,1
2025-03-22,7,M05,P05,L05,110,186,15,9
2025-03-22,7,M06,P03,L04,189,133,6,1
2025-03-22,7,M07,P02,L04,128,158,11,0
2025-03-22,7,M08,P03,L02,158,163,26,5
2025-03-22,7,M09,P01,L03,102,159,27,3
2025-03-22,7,M10,P02,L05,114,119,25,1
2025-03-22,8,M01,P03,L04,113,193,2,2
2025-03-22,8,M02,P02,L05,159,117,3,1
2025-03-22,8,M03,P02,L03,199,171,13,2
2025-03-22,8,M04,P02,L04,178,142,13,9
2025-03-22,8,M05,P01,L01,182,139,19,6
2025-03-22,8,M06,P02,L03,195,102,13,5
2025-03-22,8,M07,P04,L04,137,119,24,2
2025-03-22,8,M08,P03,L03,167,134,6,1
2025-03-22,8,M09,P03,L05,176,145,3,4
2025-03-22,8,M10,P05,L03,180,161,15,0
2025-03-22,9,M01,P02,L02,154,123,7,7
2025-03-22,9,M02,P02,L02,142,110,24,4
2025-03-22,9,M03,P02,L04,142,119,25,3
2025-03-22,9,M04,P05,L01,183,187,22,6
2025-03-22,9,M05,P03,L02,193,188,8,6
2025-03-22,9,M06,P05,L02,131,123,7,9
2025-03-22,9,M07,P03,L03,197,133,7,6
2025-03-22,9,M08,P01,L04,134,196,5,2
2025-03-22,9,M09,P03,L02,194,132,18,7
2025-03-22,9,M10,P03,L01,112,141,27,7
2025-03-22,10,M01,P04,L01,190,135,20,5
2025-03-22,10,M02,P01,L02,114,141,28,1
2025-03-22,10,M03,P01,L01,174,94,25,5
2025-03-22,10,M04,P01,L01,198,189,26,3
2025-03-22,10,M05,P04,L04,111,140,4,5
2025-03-22,10,M06,P04,L04,133,87,19,5
2025-03-22,10,M07,P02,L04,148,97,13,3
2025-03-22,10,M08,P05,L02,164,166,29,9
2025-03-22,10,M09,P03,L05,107,103,20,7
2025-03-22,10,M10,P02,L05,129,92,20,2
2025-03-22,11,M01,P04,L03,137,130,22,7
2025-03-22,11,M02,P02,L04,179,128,15,9
2025-03-22,11,M03,P02,L01,181,183,17,9
2025-03-22,11,M04,P05,L03,165,109,24,2
2025-03-22,11,M05,P02,L02,163,191,0,2
2025-03-22,11,M06,P04,L02,151,169,27,0
2025-03-22,11,M07,P04,L05,131,120,3,5
2025-03-22,11,M08,P01,L01,109,170,16,7
2025-03-22,11,M09,P02,L04,110,124,24,0
2025-03-22,11,M10,P02,L03,154,158,4,7
2025-03-22,12,M01,P03,L05,169,121,19,2
2025-03-22,12,M02,P03,L04,196,145,24,4
2025-03-22,12,M03,P05,L04,177,86,11,3
2025-03-22,12,M04,P05,L02,188,88,27,7
2025-03-22,12,M05,P05,L05,126,182,16,3
2025-03-22,12,M06,P03,L05,135,176,7,1
2025-03-22,12,M07,P01,L02,134,162,22,1
2025-03-22,12,M08,P02,L01,130,143,19,7
2025-03-22,12,M09,P03,L05,184,134,8,0
2025-03-22,12,M10,P01,L02,152,130,9,0
2025-03-22,13,M01,P01,L04,117,186,12,8
2025-03-22,13,M02,P04,L04,186,105,16,0
2025-03-22,13,M03,P03,L04,131,197,10,7
2025-03-22,13,M04,P01,L02,111,136,8,1
2025-03-22,13,M05,P04,L03,118,175,22,4
2025-03-22,13,M06,P01,L04,175,162,4,1
2025-03-22,13,M07,P02,L04,120,133,26,4
2025-03-22,13,M08,P01,L04,174,125,13,6
2025-03-22,13,M09,P03,L03,199,197,6,7
2025-03-22,13,M10,P01,L01,131,173,3,2
2025-03-22,14,M01,P04,L03,167,92,16,2
2025-03-22,14,M02,P04,L03,146,159,23,7
2025-03-22,14,M03,P05,L01,162,195,18,6
2025-03-22,14,M04,P01,L01,101,151,3,7
2025-03-22,14,M05,P04,L01,163,192,7,0
2025-03-22,14,M06,P02,L05,123,179,2,4
2025-03-22,14,M07,P05,L03,179,152,15,1
2025-03-22,14,M08,P01,L04,110,103,14,1
2025-03-22,14,M09,P04,L03,131,158,21,1
2025-03-22,14,M10,P01,L04,101,118,21,1
2025-03-22,15,M01,P01,L03,124,198,24,9
2025-03-22,15,M02,P05,L04,178,134,1,0
2025-03-22,15,M03,P02,L05,197,140,21,4
2025-03-22,15,M04,P01,L02,130,93,1,4
2025-03-22,15,M05,P05,L03,120,116,23,4
2025-03-22,15,M06,P04,L01,130,129,17,0
2025-03-22,15,M07,P02,L03,161,106,7,4
2025-03-22,15,M08,P02,L05,158,172,0,0
2025-03-22,15,M09,P04,L02,150,177,15,1
2025-03-22,15,M10,P05,L05,106,144,0,1
2025-03-22,16,M01,P05,L05,181,95,0,8
2025-03-22,16,M02,P02,L04,186,89,10,6
2025-03-22,16,M03,P04,L05,169,108,21,5
2025-03-22,16,M04,P02,L04,160,99,10,1
2025-03-22,16,M05,P01,L04,114,198,5,4
2025-03-22,16,M06,P03,L02,150,112,4,3
2025-03-22,16,M07,P03,L01,134,198,24,8
2025-03-22,16,M08,P01,L03,132,188,0,1
2025-03-22,16,M09,P05,L03,179,135,23,0
2025-03-22,16,M10,P04,L03,125,162,0,4
2025-03-22,17,M01,P04,L02,111,103,0,6
2025-03-22,17,M02,P04,L02,177,83,28,5
2025-03-22,17,M03,P01,L02,124,124,7,8
2025-03-22,17,M04,P01,L03,169,181,27,8
2025-03-22,17,M05,P01,L02,165,101,6,6
2025-03-22,17,M06,P03,L05,166,122,12,8
2025-03-22,17,M07,P04,L03,125,95,21,5
2025-03-22,17,M08,P05,L05,177,103,13,8
2025-03-22,17,M09,P02,L03,130,130,21,8
2025-03-22,17,M10,P04,L05,130,95,4,5
2025-03-22,18,M01,P03,L03,110,127,22,7
2025-03-22,18,M02,P01,L03,157,106,20,8
2025-03-22,18,M03,P04,L01,134,180,1,1
2025-03-22,18,M04,P01,L05,112,115,16,9
2025-03-22,18,M05,P04,L03,142,105,12,4
2025-03-22,18,M06,P05,L03,159,119,8,6
2025-03-22,18,M07,P02,L02,198,127,14,3
2025-03-22,18,M08,P02,L02,118,199,15,9
2025-03-22,18,M09,P04,L04,186,101,21,1
2025-03-22,18,M10,P04,L03,130,170,4,9
2025-03-22,19,M01,P05,L05,181,172,1,6
2025-03-22,19,M02,P05,L03,128,182,7,3
2025-03-22,19,M03,P01,L05,137,172,28,0
2025-03-22,19,M04,P02,L03,182,157,22,9
2025-03-22,19,M05,P03,L02,178,168,3,5
2025-03-22,19,M06,P04,L02,162,170,15,3
2025-03-22,19,M07,P02,L02,114,153,6,4
2025-03-22,19,M08,P05,L03,198,160,18,8
2025-03-22,19,M09,P05,L04,121,110,28,8
2025-03-22,19,M10,P05,L05,115,134,24,0
2025-03-22,20,M01,P05,L02,136,139,28,8
2025-03-22,20,M02,P02,L03,188,198,21,5
2025-03-22,20,M03,P01,L05,144,182,19,9
2025-03-22,20,M04,P01,L03,154,185,14,8
2025-03-22,20,M05,P05,L01,117,185,19,8
2025-03-22,20,M06,P01,L02,175,186,10,3
2025-03-22,20,M07,P02,L01,101,133,15,5
2025-03-22,20,M08,P02,L05,100,142,27,1
2025-03-22,20,M09,P01,L01,110,191,8,6
2025-03-22,20,M10,P02,L05,187,128,7,3
2025-03-22,21,M01,P04,L02,144,195,5,1
2025-03-22,21,M02,P01,L05,175,98,19,2
2025-03-22,21,M03,P05,L05,150,134,20,2
2025-03-22,21,M04,P05,L01,109,83,15,8
2025-03-22,21,M05,P03,L04,109,146,7,4
2025-03-22,21,M06,P03,L04,186,83,15,4
2025-03-22,21,M07,P04,L05,149,139,26,3
2025-03-22,21,M08,P02,L02,129,131,24,5
2025-03-22,21,M09,P03,L04,139,152,4,4
2025-03-22,21,M10,P04,L01,155,158,28,2
2025-03-22,22,M01,P03,L05,116,98,17,9
2025-03-22,22,M02,P02,L02,148,190,26,5
2025-03-22,22,M03,P02,L04,195,177,14,4
2025-03-22,22,M04,P04,L02,193,148,7,5
2025-03-22,22,M05,P01,L01,174,117,22,5
2025-03-22,22,M06,P04,L04,161,97,17,6
2025-03-22,22,M07,P03,L02,111,169,29,1
2025-03-22,22,M08,P02,L04,186,172,28,8
2025-03-22,22,M09,P05,L04,111,95,18,0
2025-03-22,22,M10,P03,L01,151,123,4,8
2025-03-22,23,M01,P02,L04,176,83,18,7
2025-03-22,23,M02,P01,L05,116,136,16,3
2025-03-22,23,M03,P05,L04,195,81,24,9
2025-03-22,23,M04,P05,L01,182,103,8,2
2025-03-22,23,M05,P02,L01,114,103,0,6
2025-03-22,23,M06,P03,L02,119,173,18,3
2025-03-22,23,M07,P05,L05,153,116,24,9
2025-03-22,23,M08,P01,L01,144,181,24,6
2025-03-22,23,M09,P03,L02,192,116,7,9
2025-03-22,23,M10,P02,L01,139,114,9,6
2025-03-22,24,M01,P03,L03,193,88,4,6
2025-03-22,24,M02,P05,L05,149,188,6,7
2025-03-22,24,M03,P04,L04,109,140,3,4
2025-03-22,24,M04,P04,L03,123,113,10,0
2025-03-22,24,M05,P04,L05,139,187,14,3
2025-03-22,24,M06,P05,L01,166,112,10,6
2025-03-22,24,M07,P01,L01,167,183,16,3
2025-03-22,24,M08,P02,L04,123,87,22,3
2025-03-22,24,M09,P05,L05,164,106,12,5
2025-03-22,24,M10,P04,L03,166,187,23,1
2025-03-23,1,M01,P03,L01,166,165,14,2
2025-03-23,1,M02,P02,L01,164,86,28,6
2025-03-23,1,M03,P05,L01,195,137,11,1
2025-03-23,1,M04,P02,L05,147,175,5,7
2025-03-23,1,M05,P01,L03,128,164,23,4
2025-03-23,1,M06,P02,L03,179,156,6,4
2025-03-23,1,M07,P02,L02,155,102,22,7
2025-03-23,1,M08,P01,L04,144,185,11,3
2025-03-23,1,M09,P02,L03,105,199,9,9
2025-03-23,1,M10,P04,L03,178,123,8,3
2025-03-23,2,M01,P03,L02,129,181,29,0
2025-03-23,2,M02,P03,L04,163,155,2,9
2025-03-23,2,M03,P01,L05,196,113,18,3
2025-03-23,2,M04,P02,L02,194,89,17,6
2025-03-23,2,M05,P02,L04,156,112,21,9
2025-03-23,2,M06,P01,L03,144,117,18,1
2025-03-23,2,M07,P03,L04,112,165,2,0
2025-03-23,2,M08,P04,L01,195,93,29,1
2025-03-23,2,M09,P03,L03,197,148,23,8
2025-03-23,2,M10,P04,L03,133,182,4,8
2025-03-23,3,M01,P04,L01,152,115,8,1
2025-03-23,3,M02,P04,L02,110,96,25,1
2025-03-23,3,M03,P05,L04,117,101,27,0
2025-03-23,3,M04,P04,L02,131,166,23,7
2025-03-23,3,M05,P03,L05,181,179,18,6
2025-03-23,3,M06,P04,L02,198,159,0,0
2025-03-23,3,M07,P03,L04,156,121,19,9
2025-03-23,3,M08,P01,L04,160,167,17,2
2025-03-23,3,M09,P01,L05,123,125,20,8
2025-03-23,3,M10,P02,L04,105,155,28,3
2025-03-23,4,M01,P05,L02,167,109,27,3
2025-03-23,4,M02,P05,L03,133,84,13,4
2025-03-23,4,M03,P01,L04,119,144,15,6
2025-03-23,4,M04,P01,L03,167,191,11,6
2025-03-23,4,M05,P05,L05,190,172,12,2
2025-03-23,4,M06,P01,L05,149,97,28,7
2025-03-23,4,M07,P01,L05,179,113,22,6
2025-03-23,4,M08,P05,L04,135,125,8,3
2025-03-23,4,M09,P05,L05,180,101,4,3
2025-03-23,4,M10,P05,L03,175,114,3,0
2025-03-23,5,M01,P02,L05,146,182,8,5
2025-03-23,5,M02,P04,L02,150,167,12,2
2025-03-23,5,M03,P04,L03,102,177,29,0
2025-03-23,5,M04,P01,L01,189,196,9,0
2025-03-23,5,M05,P04,L05,134,151,14,2
2025-03-23,5,M06,P02,L03,143,132,17,9
2025-03-23,5,M07,P05,L02,175,182,25,7
2025-03-23,5,M08,P05,L01,185,83,8,1
2025-03-23,5,M09,P03,L01,121,139,5,5
2025-03-23,5,M10,P03,L04,145,120,6,7
2025-03-23,6,M01,P02,L04,110,99,5,6
2025-03-23,6,M02,P01,L05,155,146,27,2
2025-03-23,6,M03,P05,L02,121,198,8,5
2025-03-23,6,M04,P02,L01,163,176,5,2
2025-03-23,6,M05,P01,L02,155,197,11,6
2025-03-23,6,M06,P04,L01,135,153,13,3
2025-03-23,6,M07,P03,L02,169,161,8,9
2025-03-23,6,M08,P03,L05,147,98,5,1
2025-03-23,6,M09,P04,L04,177,176,3,4
2025-03-23,6,M10,P05,L04,141,109,17,8
2025-03-23,7,M01,P05,L04,178,170,16,9
2025-03-23,7,M02,P03,L05,168,165,22,5
2025-03-23,7,M03,P05,L05,197,81,8,5
2025-03-23,7,M04,P04,L02,173,164,28,4
2025-03-23,7,M05,P02,L05,165,132,3,1
2025-03-23,7,M06,P02,L02,170,115,4,1
2025-03-23,7,M07,P02,L03,194,159,18,9
2025-03-23,7,M08,P04,L01,132,140,5,3
2025-03-23,7,M09,P04,L04,108,104,22,3
2025-03-23,7,M10,P05,L01,125,170,3,4
2025-03-23,8,M01,P03,L01,130,160,6,8
2025-03-23,8,M02,P01,L03,112,134,3,8
2025-03-23,8,M03,P03,L02,129,167,15,9
2025-03-23,8,M04,P05,L04,166,196,22,5
2025-03-23,8,M05,P05,L05,111,161,4,6
2025-03-23,8,M06,P05,L01,130,91,22,5
2025-03-23,8,M07,P05,L04,104,199,18,3
2025-03-23,8,M08,P02,L03,162,155,5,6
2025-03-23,8,M09,P01,L02,184,162,20,1
2025-03-23,8,M10,P04,L05,102,143,6,2
2025-03-23,9,M01,P04,L03,144,83,1,5
2025-03-23,9,M02,P04,L05,141,137,19,3
2025-03-23,9,M03,P04,L01,150,164,14,1
2025-03-23,9,M04,P03,L03,139,129,13,7
2025-03-23,9,M05,P01,L05,105,170,2,0
2025-03-23,9,M06,P05,L01,143,137,17,9
2025-03-23,9,M07,P03,L01,135,121,9,1
2025-03-23,9,M08,P03,L02,121,134,4,7
2025-03-23,9,M09,P02,L01,110,89,22,2
2025-03-23,9,M10,P03,L02,106,127,20,6
2025-03-23,10,M01,P03,L03,107,166,3,6
2025-03-23,10,M02,P04,L02,194,154,4,9
2025-03-23,10,M03,P03,L05,146,86,3,6
2025-03-23,10,M04,P04,L02,153,85,20,0
2025-03-23,10,M05,P03,L02,197,93,26,8
2025-03-23,10,M06,P05,L01,179,158,15,7
2025-03-23,10,M07,P02,L01,153,81,28,9
2025-03-23,10,M08,P02,L02,117,98,4,0
2025-03-23,10,M09,P03,L01,120,166,29,4
2025-03-23,10,M10,P02,L03,134,178,15,3
2025-03-23,11,M01,P02,L05,182,89,15,5
2025-03-23,11,M02,P01,L05,103,119,11,8
2025-03-23,11,M03,P03,L02,163,94,28,5
2025-03-23,11,M04,P04,L05,190,158,3,9
2025-03-23,11,M05,P04,L02,124,87,20,7
2025-03-23,11,M06,P05,L01,118,154,16,7
2025-03-23,11,M07,P03,L04,175,169,7,2
2025-03-23,11,M08,P05,L05,144,100,16,0
2025-03-23,11,M09,P03,L05,192,189,25,5
2025-03-23,11,M10,P02,L02,186,152,27,5
2025-03-23,12,M01,P04,L02,175,143,18,2
2025-03-23,12,M02,P04,L04,147,81,22,1
2025-03-23,12,M03,P05,L05,171,122,14,9
2025-03-23,12,M04,P04,L05,173,85,13,3
2025-03-23,12,M05,P03,L04,130,129,19,8
2025-03-23,12,M06,P04,L01,147,163,8,4
2025-03-23,12,M07,P04,L03,194,152,24,8
2025-03-23,12,M08,P01,L01,199,181,21,0
2025-03-23,12,M09,P01,L01,187,192,8,9
2025-03-23,12,M10,P01,L02,112,122,1,3
2025-03-23,13,M01,P03,L03,124,167,11,4
2025-03-23,13,M02,P02,L01,127,93,19,8
2025-03-23,13,M03,P05,L04,112,164,13,1
2025-03-23,13,M04,P02,L01,143,106,8,4
2025-03-23,13,M05,P02,L04,131,149,25,7
2025-03-23,13,M06,P04,L01,145,93,12,9
2025-03-23,13,M07,P05,L04,199,129,1,3
2025-03-23,13,M08,P04,L02,154,88,23,4
2025-03-23,13,M09,P05,L03,117,131,29,8
2025-03-23,13,M10,P04,L02,188,89,20,2
2025-03-23,14,M01,P05,L01,134,131,19,0
2025-03-23,14,M02,P05,L04,111,188,15,2
2025-03-23,14,M03,P05,L05,180,190,3,0
2025-03-23,14,M04,P01,L01,117,95,15,8
2025-03-23,14,M05,P05,L01,116,105,9,7
2025-03-23,14,M06,P01,L01,163,124,7,1
2025-03-23,14,M07,P04,L05,105,119,2,6
2025-03-23,14,M08,P02,L02,102,199,10,8
2025-03-23,14,M09,P01,L02,160,162,16,0
2025-03-23,14,M10,P03,L01,179,108,22,6
2025-03-23,15,M01,P04,L04,109,133,27,7
2025-03-23,15,M02,P02,L03,153,195,8,6
2025-03-23,15,M03,P04,L01,105,165,29,1
2025-03-23,15,M04,P04,L03,118,181,25,9
2025-03-23,15,M05,P01,L05,102,112,7,6
2025-03-23,15,M06,P02,L03,191,107,28,3
2025-03-23,15,M07,P04,L03,180,157,3,0
2025-03-23,15,M08,P05,L05,197,185,17,8
2025-03-23,15,M09,P05,L02,175,191,23,1
2025-03-23,15,M10,P05,L02,115,115,2,3
2025-03-23,16,M01,P02,L02,119,155,12,2
2025-03-23,16,M02,P01,L01,106,130,12,3
2025-03-23,16,M03,P03,L02,168,143,23,1
2025-03-23,16,M04,P04,L01,195,100,24,7
2025-03-23,16,M05,P03,L02,194,136,8,7
2025-03-23,16,M06,P01,L02,186,117,23,6
2025-03-23,16,M07,P02,L02,143,145,21,9
2025-03-23,16,M08,P02,L01,136,136,10,7
2025-03-23,16,M09,P05,L01,106,158,8,3
2025-03-23,16,M10,P04,L02,177,83,8,0
2025-03-23,17,M01,P04,L02,171,158,5,0
2025-03-23,17,M02,P03,L04,177,151,6,7
2025-03-23,17,M03,P02,L01,175,120,9,9
2025-03-23,17,M04,P02,L03,108,128,21,4
2025-03-23,17,M05,P04,L04,135,121,16,1
2025-03-23,17,M06,P05,L04,171,95,27,2
2025-03-23,17,M07,P02,L01,199,112,5,1
2025-03-23,17,M08,P04,L04,191,114,18,1
2025-03-23,17,M09,P01,L02,136,176,15,5
2025-03-23,17,M10,P04,L05,180,102,10,2
2025-03-23,18,M01,P02,L02,188,127,18,7
2025-03-23,18,M02,P04,L04,102,184,25,6
2025-03-23,18,M03,P03,L01,100,82,22,0
2025-03-23,18,M04,P04,L05,168,162,11,7
2025-03-23,18,M05,P01,L01,175,189,28,6
2025-03-23,18,M06,P02,L01,133,138,0,0
2025-03-23,18,M07,P02,L02,121,132,20,1
2025-03-23,18,M08,P04,L03,187,168,8,9
2025-03-23,18,M09,P02,L05,138,159,10,4
2025-03-23,18,M10,P03,L02,139,84,0,2
2025-03-23,19,M01,P02,L05,100,142,9,4
2025-03-23,19,M02,P03,L03,184,116,5,8
2025-03-23,19,M03,P02,L02,154,83,11,4
2025-03-23,19,M04,P03,L03,124,155,0,9
2025-03-23,19,M05,P03,L05,143,182,19,5
2025-03-23,19,M06,P05,L05,145,182,14,6
2025-03-23,19,M07,P03,L03,184,113,1,4
2025-03-23,19,M08,P01,L05,130,135,23,9
2025-03-23,19,M09,P01,L04,100,165,4,2
2025-03-23,19,M10,P05,L01,180,165,18,2
2025-03-23,20,M01,P04,L03,182,106,10,9
2025-03-23,20,M02,P02,L04,134,97,4,5
2025-03-23,20,M03,P05,L02,164,147,29,9
2025-03-23,20,M04,P03,L01,184,151,13,1
2025-03-23,20,M05,P01,L01,151,90,3,1
2025-03-23,20,M06,P02,L03,133,133,10,6
2025-03-23,20,M07,P04,L02,155,168,9,2
2025-03-23,20,M08,P03,L04,144,80,19,0
2025-03-23,20,M09,P01,L02,101,141,11,2
2025-03-23,20,M10,P03,L04,105,106,16,6
2025-03-23,21,M01,P05,L03,176,151,24,8
2025-03-23,21,M02,P05,L04,113,100,10,3
2025-03-23,21,M03,P02,L04,126,112,15,6
2025-03-23,21,M04,P03,L04,193,98,26,6
2025-03-23,21,M05,P04,L01,180,144,20,0
2025-03-23,21,M06,P03,L01,198,115,6,1
2025-03-23,21,M07,P04,L04,138,186,24,7
2025-03-23,21,M08,P02,L04,143,120,19,8
2025-03-23,21,M09,P05,L01,176,117,21,4
2025-03-23,21,M10,P03,L02,177,198,15,6
2025-03-23,22,M01,P05,L04,126,125,9,3
2025-03-23,22,M02,P05,L03,131,111,22,0
2025-03-23,22,M03,P01,L05,170,97,13,7
2025-03-23,22,M04,P01,L01,105,157,23,9
2025-03-23,22,M05,P01,L01,120,191,2,9
2025-03-23,22,M06,P01,L02,197,156,13,3
2025-03-23,22,M07,P01,L04,113,165,16,7
2025-03-23,22,M08,P05,L03,101,128,6,2
2025-03-23,22,M09,P02,L04,113,99,27,8
2025-03-23,22,M10,P01,L01,170,146,4,4
2025-03-23,23,M01,P01,L04,145,138,8,4
2025-03-23,23,M02,P02,L03,181,83,1,4
2025-03-23,23,M03,P04,L02,135,178,25,6
2025-03-23,23,M04,P05,L02,165,120,15,5
2025-03-23,23,M05,P03,L04,170,161,15,3
2025-03-23,23,M06,P05,L02,103,175,15,1
2025-03-23,23,M07,P03,L02,175,184,6,7
2025-03-23,23,M08,P05,L04,173,115,9,6
2025-03-23,23,M09,P03,L03,175,175,18,9
2025-03-23,23,M10,P04,L05,114,100,18,7
2025-03-23,24,M01,P04,L02,175,96,9,2
2025-03-23,24,M02,P03,L05,147,161,19,9
2025-03-23,24,M03,P03,L05,169,107,29,1
2025-03-23,24,M04,P03,L05,145,189,22,8
2025-03-23,24,M05,P04,L01,109,131,26,1
2025-03-23,24,M06,P05,L01,112,102,18,7
2025-03-23,24,M07,P02,L03,128,153,21,5
2025-03-23,24,M08,P02,L02,122,147,7,1
2025-03-23,24,M09,P02,L02,171,185,3,6
2025-03-23,24,M10,P02,L04,114,183,14,2
2025-03-24,1,M01,P01,L04,117,145,4,7
2025-03-24,1,M02,P03,L01,123,102,26,5
2025-03-24,1,M03,P01,L05,162,91,2,9
2025-03-24,1,M04,P05,L02,187,171,6,4
2025-03-24,1,M05,P04,L01,198,186,23,0
2025-03-24,1,M06,P02,L02,157,132,8,5
2025-03-24,1,M07,P03,L04,184,108,3,4
2025-03-24,1,M08,P03,L04,169,99,21,7
2025-03-24,1,M09,P02,L01,103,175,15,3
2025-03-24,1,M10,P04,L04,121,87,25,6
2025-03-24,2,M01,P05,L02,108,169,9,5
2025-03-24,2,M02,P01,L03,124,177,26,2
2025-03-24,2,M03,P02,L02,168,91,7,5
2025-03-24,2,M04,P01,L01,144,126,10,6
2025-03-24,2,M05,P03,L04,184,84,0,8
2025-03-24,2,M06,P02,L03,187,152,29,3
2025-03-24,2,M07,P04,L04,186,118,12,2
2025-03-24,2,M08,P04,L05,138,156,3,7
2025-03-24,2,M09,P04,L03,152,140,14,9
2025-03-24,2,M10,P02,L04,122,181,28,1
2025-03-24,3,M01,P01,L04,129,115,9,9
2025-03-24,3,M02,P05,L02,175,89,24,4
2025-03-24,3,M03,P03,L05,147,122,0,1
2025-03-24,3,M04,P02,L04,108,128,3,7
2025-03-24,3,M05,P03,L05,191,103,28,3
2025-03-24,3,M06,P04,L04,151,99,28,0
2025-03-24,3,M07,P03,L03,120,119,20,3
2025-03-24,3,M08,P01,L01,149,174,8,6
2025-03-24,3,M09,P02,L04,115,100,11,5
2025-03-24,3,M10,P04,L02,168,105,19,7
2025-03-24,4,M01,P03,L02,102,145,0,0
2025-03-24,4,M02,P02,L04,194,129,15,2
2025-03-24,4,M03,P03,L03,136,184,3,9
2025-03-24,4,M04,P02,L03,130,119,12,0
2025-03-24,4,M05,P03,L02,149,167,26,2
